pnu;name;data_type
11281;P1.1154.0.0_activeNumberOfPolepairs;UDINT
11282;P1.1155.0.0_activeGearBoxNumerator;REAL
11283;P1.1156.0.0_activeGearBoxDenominator;REAL
11284;P1.1157.0.0_activeFeedForwardNumerator;REAL
11285;P1.1158.0.0_activeFeedForwardDenominator;REAL
11286;P1.1159.0.0_unitConvertionFailedLevel;UINT
11287;P1.1170.0.0_toggleRotationDirectionNext;BOOL
11288;P1.1171.0.0_toggleEncoderSignalNext;BOOL
11289;P1.1172.0.0_togglePowerStageSignalNext;BOOL
11293;P1.1191.0.0_axisDatabaseId;UDINT
11294;P1.1192.0.0_axisNocCode;STRING(50)
11295;P1.1193.0.0_weight;REAL
11296;P1.1194.0.0_feedNumerator;UDINT
11297;P1.1195.0.0_feedDenomerator;UDINT
11298;P1.1196.0.0_workingStroke;LINT
11299;P1.1197.0.0_axisSetup;UDINT
11300;P1.1198.0.0_connectionShaftLength;REAL
11301;P1.1199.0.0_maxShaftTorque;REAL
11302;P1.1200.0.0_mountingKitDatabaseId;UDINT
11303;P1.1201.0.0_mountingKitNocCode;STRING(37)
11304;P1.1202.0.0_mountingKitConnectionShaftDatabaseId;UDINT
11305;P1.1203.0.0_mountingKitConnectionShaftNocCode;STRING(37)
11306;P1.1204.0.0_cablesetDatabaseId;UDINT
11307;P1.1205.0.0_cablesetNocCode;STRING(37)
11308;P1.1206.0.0_motorCableLength;REAL
11309;P1.1207.0.0_deviceConfigured;BOOL
11310;P1.1208.0.0_motorCableCrossSection;REAL
11311;P1.1210.0.0_outputV0;REAL
11312;P1.1211.0.0_outputV1;REAL
11313;P1.1212.0.0_output_rhoact;UDINT
11314;P1.1213.0.0_output_freqact;REAL
11315;P1.1214.0.0_synchronizeAllEncoderChannels;BOOL
11316;P1.1215.0.0_masterChannelNumber;UDINT
11317;P1.1230.0.0_motorGear1DatabaseId;UDINT
11318;P1.1231.0.0_motorGear1NocCode;STRING(37)
11319;P1.1232.0.0_gearRatio1MotorSide;UDINT
11320;P1.1233.0.0_gearRatio1DrivingShaft;UDINT
11321;P1.1234.0.0_motorGear2DatabaseId;UDINT
11322;P1.1235.0.0_motorGear2NocCode;STRING(37)
11323;P1.1236.0.0_gearRatio2MotorSide;UDINT
11324;P1.1237.0.0_gearRatio2DrivingShaft;UDINT
11325;P1.1238.0.0_motorGear3DatabaseId;UDINT
11326;P1.1239.0.0_motorGear3NocCode;STRING(37)
11327;P1.1240.0.0_gearRatio3MotorSide;UDINT
11328;P1.1241.0.0_gearRatio3DrivingShaft;UDINT
11329;P1.1242.0.0_gearRatioMotorSide;UDINT
11330;P1.1243.0.0_gearRatioDrivingShaft;UDINT
11331;P1.1301.0.0_speedLimitIsActive;BOOL
11332;P1.1302.0.0_accDecLimitIsActive;BOOL
11333;P1.1303.0.0_torqueLimitIsActive;BOOL
11334;P1.1304.0.0_vLimitUser;REAL
11335;P1.1305.0.0_aLimitUser;REAL
11336;P1.1306.0.0_dLimitUser;REAL
11337;P1.1307.0.0_torqueMaxLimitUser;REAL
11338;P1.1308.0.0_torqueMinLimitUser;REAL
11339;P1.1411.0.0_mileageCounter;LINT
11343;P1.1417.0.0_warningThreshold;LINT
11344;P1.1419.0.0_warningThresholdReachedLevel;UINT
11345;P1.1421.0.0_reversePlayCounter;LINT
11349;P1.1427.0.0_warningThreshold;LINT
11350;P1.1429.0.0_warningThresholdReachedLevel;UINT
11351;P1.1510.0.0_slow1Period;REAL
11352;P1.1511.0.0_slow1Velocity;REAL
11353;P1.1512.0.0_slow1Acceleration;REAL
11354;P1.1513.0.0_slow1Jerk;REAL
11355;P1.1514.0.0_fast1Velocity;REAL
11356;P1.1515.0.0_fast1Acceleration;REAL
11357;P1.1516.0.0_fast1Jerk;REAL
11358;P1.1555.0.0_CurrentRamp;REAL
11359;P1.1556.0.0_torqueScalingFactor;REAL
11371;P1.1733.0.0_jobIgnored_because_jobIsNotAllowedInCurrentStateOption;USINT
11380;P1.1810.0.0_recordType;UDINT
11381;P1.1811.0.0_recordIndex;DINT
11382;P1.1812.0.0_recordField1;LINT
11383;P1.1813.0.0_recordField2;LINT
11384;P1.1814.0.0_recordField3;LINT
11385;P1.1815.0.0_recordField4;LINT
11386;P1.1816.0.0_recordField5;LINT
11387;P1.1817.0.0_recordField6;LINT
11388;P1.1818.0.0_recordField7;LINT
11389;P1.1831.0.0_recordRuleType;UDINT
11390;P1.1832.0.0_recordRuleIndex;DINT
11391;P1.1833.0.0_recordRuleNextIndex;DINT
11392;P1.1834.0.0_recordRuleTime;REAL
11393;P1.1835.0.0_recordRuleField1;LINT
11394;P1.1836.0.0_recordRuleField2;LINT
11395;P1.1837.0.0_currentRecordIndex;DINT
11396;P1.1838.0.0_recordBufferMode;UDINT
11397;P1.1839.0.0_maxRulesPerRecord;UDINT
11398;P1.1840.0.0_eventMode;BOOL
11399;P1.1841.0.0_eventRuleType;UDINT
11400;P1.1842.0.0_eventRuleNextIndex;DINT
11401;P1.1843.0.0_eventRuleTime;REAL
11402;P1.1844.0.0_eventRuleField1;LINT
11403;P1.1845.0.0_eventRuleField2;LINT
11404;P1.1846.0.0_currentRecordStatus;UDINT
11405;P1.1850.0.0_recordError;UINT
11406;P1.1851.0.0_recordErrorOptions;USINT
11407;P1.1852.0.0_invalidRecordParameter;UINT
11408;P1.1853.0.0_invalidRecordParameterOptions;USINT
11409;P1.2210.0.0_ctrlParamSetScKpv;REAL
11410;P1.2211.0.0_ctrlParamSetScKiv;REAL
11411;P1.2215.0.0_vDiff;REAL
11412;P1.2216.0.0_vRef;REAL
11413;P1.2217.0.0_xDiff;LINT
11414;P1.2218.0.0_torqueLimitMin;REAL
11415;P1.2219.0.0_torqueLimitMax;REAL
11416;P1.2220.0.0_torqueRef;REAL
11419;P1.2223.0.0_ctrlParamSetIcKpq;REAL
11420;P1.2224.0.0_ctrlParamSetIcKiq;REAL
11421;P1.2225.0.0_ctrlParamSetIcKpd;REAL
11422;P1.2226.0.0_ctrlParamSetIcKid;REAL
11423;P1.2227.0.0_ctrlParamSetFfcInertia;REAL
11424;P1.2228.0.0_ctrlParamSetEnccTFilterVelocity;REAL
11425;P1.2229.0.0_loadMass;REAL
11426;P1.2424.0.0_axisUnlimied;BOOL
11427;P1.2800.0.0_datasetVersionMajorPowerstageBoard;STRING(2)
11428;P1.2801.0.0_datasetVersionMinorPowerstageBoard;UINT
11429;P1.2802.0.0_hardwareVersionMajorPowerstageBoard;STRING(2)
11430;P1.2803.0.0_hardwareVersionMinorPowerstageBoard;UINT
11437;P1.2818.0.0_dcVoltageLimitLowMin;REAL
11438;P1.2819.0.0_dcVoltageLimitLowMax;REAL
11445;P1.2829.0.0_chopperOnDelta;REAL
11446;P1.2830.0.0_chopperHysteresis;REAL
11451;P1.2835.0.0_externalBrakeResistorRMin;REAL
11452;P1.2836.0.0_externalBrakeResistorRMax;REAL
11453;P1.2837.0.0_externalBrakeResistorPRatedMax;REAL
11454;P1.2838.0.0_externalBrakeResistorWRatedMax;REAL
11465;P1.2850.0.0_temperaturePowerstageMax;REAL
11466;P1.2851.0.0_temperaturePowerstageMin;REAL
11467;P1.2852.0.0_temperatureAirMax;REAL
11468;P1.2853.0.0_temperatureAirMin;REAL
11498;P1.3010.0.0_output_pref;LINT
11499;P1.3011.0.0_output_vref;REAL
11500;P1.3012.0.0_output_aref;REAL
11501;P1.3013.0.0_output_jref;REAL
11502;P1.3014.0.0_output_Mref;REAL
11503;P1.3015.0.0_output_iref;REAL
11504;P1.3016.0.0_input_ptarget;LINT
11505;P1.3017.0.0_input_vtarget;REAL
11506;P1.3018.0.0_status;UDINT
11542;P1.4001.0.0_pureOpenLoop;BOOL
11544;P1.4003.0.0_defaultStructureOpenLoop;UDINT
11545;P1.4004.0.0_activeStructure;UDINT
11546;P1.4005.0.0_defaultStructControlMode;UDINT
11547;P1.4006.0.0_selectedControlMode;UDINT
11548;P1.4007.0.0_activeStructControlMode;UDINT
11549;P1.4008.0.0_automaticSwitchVelocity;REAL
11551;P1.4010.0.0_automaticSwitchRampTime;REAL
11552;P1.4020.0.0_structureReplacementProhibitedErrorLevel;UINT
11553;P1.4021.0.0_structureReplacementProhibitedErrorOptions;USINT
11558;P1.4026.0.0_enableCurrentReduction;BOOL
11559;P1.4027.0.0_timeToCurrentReduction;REAL
11560;P1.4028.0.0_percentageCurrentReduction;REAL
11564;P1.4243.0.0_noOfToleratedSolFailures;UINT
11565;P1.4610.0.0_trvWindow;REAL
11566;P1.4611.0.0_trTorqueWindow;REAL
11567;P1.4612.0.0_trxInfoLevel;UINT
11568;P1.4613.0.0_trxInfoOptions;USINT
11569;P1.4614.0.0_trvInfoLevel;UINT
11570;P1.4615.0.0_trvInfoOptions;USINT
11571;P1.4616.0.0_trtInfoLevel;UINT
11572;P1.4617.0.0_trtInfoOptions;USINT
11573;P1.4618.0.0_stvInfoLevel;UINT
11574;P1.4619.0.0_stvInfoOptions;USINT
11575;P1.4620.0.0_stxInfoLevel;UINT
11576;P1.4621.0.0_stxInfoOptions;USINT
11577;P1.4622.0.0_fexErrorLevel;UINT
11578;P1.4623.0.0_fexErrorOptions;USINT
11579;P1.4624.0.0_fevErrorLevel;UINT
11580;P1.4625.0.0_fevErrorOptions;USINT
11581;P1.4626.0.0_lsIGainRel;REAL
11582;P1.4627.0.0_lsSettlingTime;REAL
11583;P1.4628.0.0_slEnable;BOOL
11584;P1.4629.0.0_slxNegLim;LINT
11585;P1.4630.0.0_slxPosLim;LINT
11586;P1.4631.0.0_slEnableAutoLim;BOOL
11587;P1.4632.0.0_slNegLimErrLevel;UINT
11588;P1.4633.0.0_slNegLimErrOptions;USINT
11589;P1.4634.0.0_slPosLimErrLevel;UINT
11590;P1.4635.0.0_slPosLimErrOptions;USINT
11591;P1.4636.0.0_slNegLimWarnLevel;UINT
11592;P1.4637.0.0_slNegLimWarnOptions;USINT
11593;P1.4638.0.0_slPosLimWarnLevel;UINT
11594;P1.4639.0.0_slPosLimWarnOptions;USINT
11597;P1.4642.0.0_feeSettlingTime;REAL
11598;P1.4643.0.0_feeWindow;REAL
11599;P1.4644.0.0_feeAct;REAL
11600;P1.4645.0.0_feeErrorLevel;UINT
11601;P1.4646.0.0_feeErrorOptions;USINT
11602;P1.4647.0.0_fixedStopMissedErrorLevel;UINT
11603;P1.4648.0.0_fixedStopMissedErrorOptions;USINT
11604;P1.4649.0.0_fixedStopMonitorErrorLevel;UINT
11605;P1.4650.0.0_fixedStopMonitorErrorOptions;USINT
11606;P1.4660.0.0_vmvMax;REAL
11607;P1.4661.0.0_vmvMaxErrLevel;UINT
11609;P1.4663.0.0_pbvThreshold;REAL
11610;P1.4664.0.0_pbSettlingTime;REAL
11611;P1.4665.0.0_tmSettlingTime;REAL
11612;P1.4666.0.0_tmxWindow;REAL
11613;P1.4667.0.0_tmvWindow;REAL
11614;P1.4668.0.0_tmTorqueWindow;REAL
11615;P1.4669.0.0_tmTargetAreaLeftErrLevel;UINT
11616;P1.4670.0.0_tmTargetAreaLeftErrOptions;USINT
11617;P1.4671.0.0_pbDetectedErrLevel;UINT
11618;P1.4672.0.0_pbDetectedErrOptions;USINT
11619;P1.4675.0.0_stlEnableAutoLim;BOOL
11620;P1.4676.0.0_stlNegStrokeLimErrLevel;UINT
11621;P1.4677.0.0_stlNegStrokeLimErrOptions;USINT
11622;P1.4678.0.0_stlPosStrokeLimErrLevel;UINT
11623;P1.4679.0.0_stlPosStrokeLimErrOptions;USINT
11624;P1.4682.0.0_fexAct;REAL
11625;P1.4683.0.0_fevAct;REAL
11626;P1.4684.0.0_stlStrokeAct;LINT
11627;P1.4685.0.0_rmxDist;LINT
11628;P1.4686.0.0_rdxReachedInfoLevel;UINT
11629;P1.4687.0.0_rdxReachedInfoOptions;USINT
11630;P1.4688.0.0_stateMask;UDINT
11631;P1.4689.0.0_stateMasked;UDINT
11632;P1.4690.0.0_fevSettlingTime;REAL
11633;P1.4691.0.0_motionCompleteInfoLevel;UINT
11634;P1.4692.0.0_motionCompleteInfoOptions;USINT
11635;P1.4693.0.0_fstSettlingTime;REAL
11636;P1.4694.0.0_fstWindow;REAL
11639;P1.5810.0.0_pGain;REAL
11640;P1.6100.0.0_vMin;REAL
11641;P1.6101.0.0_vMax;REAL
11644;P1.6104.0.0_torqueMin;REAL
11645;P1.6105.0.0_torqueMax;REAL
11646;P1.6106.0.0_torqueLimitsInconsistentLevel;UINT
11648;P1.6108.0.0_iMin;REAL
11649;P1.6109.0.0_iMax;REAL
11650;P1.6110.0.0_currentLimitsInconsistentLevel;UINT
11652;P1.6112.0.0_iMaxTotal;REAL
11655;P1.6310.0.0_psEAct;REAL
11656;P1.6311.0.0_psELimWarnGain;REAL
11657;P1.6313.0.0_psEInitGainStandstill;REAL
11658;P1.6314.0.0_psELimStandstill;REAL
11659;P1.6315.0.0_psEMaxRelStandstill;REAL
11660;P1.6316.0.0_psEActStandstill;REAL
11661;P1.6317.0.0_psELimWarnGainStandstill;REAL
11662;P1.6319.0.0_motorLimWarnLevel;UINT
11663;P1.6320.0.0_motorLimWarnOptions;USINT
11664;P1.6321.0.0_motorLimErrLevel;UINT
11665;P1.6322.0.0_motorLimErrOptions;USINT
11666;P1.6323.0.0_psLimWarnLevel;UINT
11667;P1.6324.0.0_psLimWarnLevelOptions;USINT
11668;P1.6325.0.0_psLimErrLevel;UINT
11669;P1.6326.0.0_psLimErrLevelOptions;USINT
11670;P1.6327.0.0_psLimWarnStandstillLevel;UINT
11671;P1.6328.0.0_psLimWarnStandstillOptions;USINT
11672;P1.6329.0.0_psLimErrStandstillLevel;UINT
11673;P1.6330.0.0_psLimErrStandstillOptions;USINT
11674;P1.6331.0.0_motorEActRel;REAL
11675;P1.6332.0.0_psEActRel;REAL
11676;P1.6333.0.0_psEActRelStandstill;REAL
11677;P1.6334.0.0_ILim;REAL
11682;P1.6691.0.0_acceleration;REAL
11683;P1.6692.0.0_jerk;REAL
11684;P1.6693.0.0_rhoWindow;REAL
11685;P1.6694.0.0_currentFactor;REAL
11686;P1.7111.0.0_rotorInertia;REAL
11687;P1.7112.0.0_rotorInertia;REAL
11688;P1.7114.0.0_isCounterClockwisePhaseSequence;BOOL
11689;P1.7115.0.0_isCounterClockwisePhaseSequence;BOOL
11690;P1.7117.0.0_iRated;REAL
11691;P1.7118.0.0_iRated;REAL
11692;P1.7120.0.0_iMax;REAL
11693;P1.7121.0.0_iMax;REAL
11694;P1.7123.0.0_vMax;REAL
11695;P1.7124.0.0_vMax;REAL
11696;P1.7126.0.0_vRated;REAL
11697;P1.7127.0.0_vRated;REAL
11698;P1.7129.0.0_windingInductance;REAL
11699;P1.7130.0.0_windingInductance;REAL
11700;P1.7132.0.0_windingResistance;REAL
11701;P1.7133.0.0_windingResistance;REAL
11702;P1.7135.0.0_km;REAL
11703;P1.7136.0.0_km;REAL
11704;P1.7139.0.0_torqueRated;REAL
11705;P1.7142.0.0_torqueMax;REAL
11706;P1.7144.0.0_i2tTime;REAL
11707;P1.7145.0.0_i2tTime;REAL
11708;P1.7147.0.0_maximumWindingTemperature;REAL
11709;P1.7148.0.0_maximumWindingTemperature;REAL
11710;P1.7153.0.0_sensorType;UDINT
11711;P1.7154.0.0_sensorType;UDINT
11712;P1.7156.0.0_temperatureSensorCharacteristic;REAL
11713;P1.7157.0.0_temperatureSensorCharacteristic;REAL
11714;P1.7159.0.0_isBrakeAvailable;BOOL
11715;P1.7160.0.0_isBrakeAvailable;BOOL
11716;P1.7162.0.0_brakeTurnOnDelay;REAL
11717;P1.7163.0.0_brakeTurnOnDelay;REAL
11718;P1.7165.0.0_brakeTurnOffDelay;REAL
11719;P1.7166.0.0_brakeTurnOffDelay;REAL
11720;P1.7182.0.0_nocCodeMotor;STRING(32)
11721;P1.7184.0.0_motorDatabaseId;UDINT
11722;P1.7188.0.0_nocCodeMotor;STRING(32)
11723;P1.7189.0.0_motorDatabaseId;UDINT
11724;P1.7841.0.0_prefixPosition;SINT
11725;P1.7842.0.0_prefixVelocity;SINT
11726;P1.7843.0.0_prefixAcceleration;SINT
11727;P1.7844.0.0_prefixJerk;SINT
11728;P1.8410.0.0_moveAcceleration;REAL
11729;P1.8411.0.0_moveJerk;REAL
11730;P1.8412.0.0_maxSearchDistancePos;LINT
11731;P1.8413.0.0_maxSearchDistanceNeg;LINT
11732;P1.8414.0.0_torqueTreshold;REAL
11733;P1.8415.0.0_windowTime;REAL
11734;P1.8416.0.0_offset;LINT
11735;P1.8417.0.0_method;DINT
11736;P1.8418.0.0_actualStep;UDINT
11739;P1.8421.0.0_disableEncoderEmulation;BOOL
11742;P1.8450.0.0_homeParameterError;UINT
11743;P1.8451.0.0_homeParameterErrorOptions;USINT
11744;P1.8452.0.0_homeTimeoutError;UINT
11745;P1.8453.0.0_homeTimeoutErrorOptions;USINT
11746;P1.8454.0.0_homeSearchDistanceError;UINT
11747;P1.8455.0.0_homeSearchDistanceErrorOptions;USINT
11748;P1.8601.0.0_kpp;REAL
11749;P1.8602.0.0_kiv;REAL
11750;P1.8603.0.0_kpv;REAL
11752;P1.8605.0.0_ErrorDataExportOptions;USINT
11753;P1.8611.0.0_kppStart;REAL
11754;P1.8612.0.0_kpvStart;REAL
11755;P1.8613.0.0_kivStart;REAL
11756;P1.8614.0.0_filterTimeVelocityFilter;REAL
11757;P1.8615.0.0_filterTimeNoiseFilter;REAL
11758;P1.8616.0.0_amplitudeNoise;REAL
11759;P1.8617.0.0_typeNoiseGenerator;USINT
11760;P1.8618.0.0_waitTimeStartMeasurement;REAL
11761;P1.8619.0.0_movementAllowed;BOOL
11762;P1.8620.0.0_measurementCycles;USINT
11763;P1.8621.0.0_strokeAtun;LINT
11764;P1.8622.0.0_maxVatun;REAL
11765;P1.8623.0.0_maxAatun;REAL
11766;P1.8624.0.0_maxDatun;REAL
11767;P1.8625.0.0_maxJatun;REAL
11768;P1.8630.0.0_testCycles;USINT
11769;P1.8631.0.0_strokeTest;LINT
11770;P1.8632.0.0_maxVtest;REAL
11771;P1.8633.0.0_maxAtest;REAL
11772;P1.8634.0.0_maxDtest;REAL
11773;P1.8635.0.0_maxJtest;REAL
11782;P1.9410.0.0_upWarnHyst;REAL
11783;P1.9411.0.0_upErrLim;REAL
11784;P1.9412.0.0_upErrHyst;REAL
11785;P1.9413.0.0_lowWarnLevel;UINT
11786;P1.9414.0.0_lowWarnOptions;USINT
11787;P1.9415.0.0_lowErrLevel;UINT
11788;P1.9416.0.0_lowErrOptions;USINT
11789;P1.9417.0.0_upWarnLevel;UINT
11790;P1.9418.0.0_upWarnOptions;USINT
11791;P1.9419.0.0_upErrLevel;UINT
11792;P1.9420.0.0_upErrOptions;USINT
11793;P1.9421.0.0_encoderChannel;UDINT
11794;P1.9910.0.0_useAnalogInput;BOOL
11795;P1.9911.0.0_parameterSetpoint;REAL
11796;P1.9912.0.0_inputValue;REAL
11797;P1.9913.0.0_limitViolationReaction;UINT
11798;P1.9914.0.0_limitViolationErrorOptions;USINT
11800;P1.10231.0.0_enableStatus;UDINT
11801;P1.10232.0.0_enableMode;UDINT
11802;P1.10234.0.0_powerOnOperationMode;UDINT
11803;P1.10235.0.0_powerOnSpeed;REAL
11804;P1.10236.0.0_powerOnTorque;REAL
11805;P1.10237.0.0_powerOnTorqueLimitSpeed;REAL
11806;P1.10238.0.0_powerOnIndex;DINT
11807;P1.10351.0.0_requestLock;DINT
11808;P1.10352.0.0_lockStateAllRequests;DINT
11809;P1.10353.0.0_lockStateOutputSetpoints;DINT
11812;P1.10361.0.0_defaultTargetX;LINT
11813;P1.10362.0.0_defaultLimitV;REAL
11814;P1.10363.0.0_defaultLimitA;REAL
11815;P1.10364.0.0_defaultLimitD;REAL
11816;P1.10365.0.0_defaultLimitJ;REAL
11817;P1.10366.0.0_defaultTargetV;REAL
11818;P1.10367.0.0_defaultLimitStrokeActive;BOOL
11819;P1.10368.0.0_defaultLimitStrokeNegative;LINT
11820;P1.10369.0.0_defaultLimitStrokePositive;LINT
11821;P1.10370.0.0_defaultTargetM;REAL
11822;P1.10371.0.0_defaultMSlope;REAL
11823;P1.11410.0.0_state;UDINT
11824;P1.11411.0.0_ipo_steps;UDINT
11827;P1.11417.0.0_setPointTimingTolerance;DINT
11828;P1.11418.0.0_missingSetPointCounter;DINT
11829;P1.11590.0.0_unitConvertionFailedOption;USINT
11830;P1.11591.0.0_UserGearboxNumerator;UDINT
11831;P1.11592.0.0_UserGearboxDenominator;UDINT
11832;P1.11593.0.0_UserFeedConstantNumerator;UDINT
11833;P1.11594.0.0_UserFeedConstantDenominator;UDINT
11834;P1.12101.0.0_deceleration;REAL
11835;P1.12111.0.0_jerk;REAL
11836;P1.12112.0.0_velocity;REAL
11837;P1.12201.0.0_estimatedStandstillPosition;LINT
11838;P1.12202.0.0_estimatedStandstillTime;REAL
11841;P1.12205.0.0_stmoStatus;UDINT
11842;P1.12206.0.0_extrapolationFactor;REAL
11843;P1.14110.0.0_warningThresholdReachedOptions;USINT
11844;P1.14111.0.0_alarmThreshold;LINT
11845;P1.14113.0.0_alarmThresholdReachedLevel;UINT
11846;P1.14114.0.0_alarmThresholdReachedOptions;USINT
11847;P1.14210.0.0_warningThresholdReachedOptions;USINT
11848;P1.14211.0.0_alarmThreshold;LINT
11849;P1.14213.0.0_alarmThresholdReachedLevel;UINT
11850;P1.14214.0.0_alarmThresholdReachedOptions;USINT
11851;P1.24124.0.0_driveObjectIdentification;UINT
11852;P1.24125.0.0_driveUnitIdentification;UINT
11853;P1.24126.0.0_pulsesEnabled;UINT
11857;P1.28120.0.0_mainsVoltageLimitLowMax;REAL
11858;P1.28121.0.0_mainsVoltageLimitLowMin;REAL
11859;P1.28130.0.0_mainsVoltageLimitHighMax;REAL
11860;P1.28131.0.0_mainsVoltageLimitHighMin;REAL
11861;P1.28180.0.0_dcVoltageLimitHighMin;REAL
11862;P1.28181.0.0_dcVoltageLimitHighMax;REAL
11863;P1.28200.0.0_dcVoltageLimitWarnMax;REAL
11864;P1.28201.0.0_dcVoltageLimitWarnMin;REAL
11868;P1.28280.0.0_chopperVoltageOnMax;REAL
11869;P1.28281.0.0_chopperVoltageOnMin;REAL
11872;P1.30127.0.0_invalidJobParameter;UINT
11873;P1.30128.0.0_invalidJobParameterOptions;USINT
11874;P1.30129.0.0_guardTimerFactor;REAL
11889;P1.52675.0.0_filteredVelocityLimitationActive;BOOL
11890;P1.52676.0.0_filteredCurrentLimitationActive;BOOL
11891;P1.52677.0.0_limitationActiveDiagLevel;UINT
11892;P1.52678.0.0_limitationActiveDiagOptions;USINT
11893;P1.52679.0.0_limitationFilterTime;REAL
11894;P1.52680.0.0_vDLimitationActive;BOOL
11895;P1.52681.0.0_vQLimitationActive;BOOL
11896;P1.52682.0.0_limitationActiveDiagLevel;UINT
11897;P1.52683.0.0_limitationActiveDiagOptions;USINT
11898;P1.66003.0.0_uint8_single;USINT
11899;P1.66008.0.0_uint16_single;UINT
11900;P1.66009.0.0_uint32_single;UDINT
11901;P1.66010.0.0_int8_single;SINT
11902;P1.66012.0.0_int16_single;INT
11903;P1.66013.0.0_int32_single;DINT
11904;P1.66015.0.0_bool_single;BOOL
11905;P1.66016.0.0_uint8_array;USINT
11906;P1.66017.0.0_uint16_array;UINT
11907;P1.66018.0.0_uint32_array;UDINT
11908;P1.66019.0.0_int8_array;SINT
11909;P1.66053.0.0_int16_array;INT
11910;P1.66055.0.0_int32_array;DINT
11911;P1.66056.0.0_bool_array;BOOL
11916;P1.66061.0.0_testFault1Value;UINT
11917;P1.66062.0.0_testFault2Value;UINT
11918;P1.71421.0.0_voltageRated;REAL
11919;P1.71422.0.0_voltageRated;REAL
11920;P1.71424.0.0_continuousStandstillCurrentRated;REAL
11921;P1.71425.0.0_continuousStandstillCurrentRated;REAL
11922;P1.71426.0.0_qAxisInductance;REAL
11923;P1.71427.0.0_dAxisInductance;REAL
11924;P1.71428.0.0_motorType;USINT
11925;P1.71429.0.0_unsupportedMotorDiagLevel;UINT
11926;P1.71430.0.0_qAxisInductance;REAL
11927;P1.71431.0.0_dAxisInductance;REAL
11928;P1.71432.0.0_motorType;USINT
11929;P1.71433.0.0_unsupportedMotorDiagOptions;USINT
11930;P1.101100.0.0_hlNegLimSwitchConf;UDINT
11931;P1.101101.0.0_hlPosLimSwitchConf;UDINT
11932;P1.101102.0.0_hlNegLimSwitchErrLevel;UINT
11933;P1.101103.0.0_hlNegLimSwitchErrOptions;USINT
11934;P1.101104.0.0_hlNegLimSwitchWarnLevel;UINT
11935;P1.101105.0.0_hlNegLimSwitchWarnOptions;USINT
11936;P1.101106.0.0_hlPosLimSwitchErrLevel;UINT
11937;P1.101107.0.0_hlPosLimSwitchErrOptions;USINT
11938;P1.101108.0.0_hlPosLimSwitchWarnLevel;UINT
11939;P1.101109.0.0_hlPosLimSwitchWarnOptions;USINT
11940;P1.101110.0.0_hlBothLimSwitchErrLevel;UINT
11941;P1.101111.0.0_hlBothLimSwitchErrOptions;USINT
11942;P1.101112.0.0_negLimitDetected;BOOL
11943;P1.101113.0.0_posLimitDetected;BOOL
11944;P1.101114.0.0_negLimitSampled;LINT
11945;P1.101115.0.0_posLimitSampled;LINT
11946;P1.101116.0.0_hlEnable;BOOL
11947;P1.101200.0.0_referenceSwitchConf;UDINT
11948;P1.101201.0.0_state;BOOL
11949;P1.102201.0.0_fieldWeakeningEnable;BOOL
11950;P1.102202.0.0_fieldWeakeningActive;BOOL
11960;P1.112700.0.0_opMode;UINT
11961;P1.112700.1.0_opMode;UINT
11962;P1.112701.0.0_source;UINT
11963;P1.112701.1.0_source;UINT
11964;P1.112702.0.0_moduloHigh;LINT
11965;P1.112702.1.0_moduloHigh;LINT
11966;P1.112703.0.0_moduloLow;LINT
11967;P1.112703.1.0_moduloLow;LINT
11968;P1.112704.0.0_onCompensation;REAL
11969;P1.112704.1.0_onCompensation;REAL
11970;P1.112705.0.0_offCompensation;REAL
11971;P1.112705.1.0_offCompensation;REAL
11972;P1.112706.0.0_hysteresis;LINT
11973;P1.112706.1.0_hysteresis;LINT
11974;P1.112707.0.0_manualDuration;REAL
11975;P1.112707.1.0_manualDuration;REAL
11976;P1.112708.0.0_moveDirection;UINT
11977;P1.112708.1.0_moveDirection;UINT
11978;P1.112709.0.0_trigMode;UINT
11979;P1.112709.1.0_trigMode;UINT
11980;P1.112710.0.0_firstOnPosition;LINT
11981;P1.112710.1.0_firstOnPosition;LINT
11982;P1.112711.0.0_lastOnPosition;LINT
11983;P1.112711.1.0_lastOnPosition;LINT
11984;P1.112712.0.0_duration;REAL
11985;P1.112712.1.0_duration;REAL
11986;P1.112713.0.0_opModeActive;UINT
11987;P1.112713.1.0_opModeActive;UINT
11988;P1.112714.0.0_sourceActive;UINT
11989;P1.112714.1.0_sourceActive;UINT
11990;P1.112715.0.0_moduloHighActive;LINT
11991;P1.112715.1.0_moduloHighActive;LINT
11992;P1.112716.0.0_moduloLowActive;LINT
11993;P1.112716.1.0_moduloLowActive;LINT
11994;P1.112717.0.0_onCompensationActive;REAL
11995;P1.112717.1.0_onCompensationActive;REAL
11996;P1.112718.0.0_offCompensationActive;REAL
11997;P1.112718.1.0_offCompensationActive;REAL
11998;P1.112719.0.0_hysteresisActive;LINT
11999;P1.112719.1.0_hysteresisActive;LINT
12000;P1.112720.0.0_manualDurationActive;REAL
12001;P1.112720.1.0_manualDurationActive;REAL
12002;P1.112721.0.0_moveDirectionActive;UINT
12003;P1.112721.1.0_moveDirectionActive;UINT
12004;P1.112722.0.0_trigModeActive;UINT
12005;P1.112722.1.0_trigModeActive;UINT
12006;P1.112723.0.0_firstOnPositionActive;LINT
12007;P1.112723.1.0_firstOnPositionActive;LINT
12008;P1.112724.0.0_lastOnPositionActive;LINT
